CW00053	MTR_PreAlign_Mode(0:Origin / 1: New)	H50.77
DB000301		H50.44,H50.47,H50.48,H50.49,H90.50
DB000302		H50.44,H50.47,H50.48,H50.49,H90.50
DB000303		H50.44,H50.48,H50.49,H90.50
DB000304		H90.50
DB000305		H90.50
DB000306		H90.50
DB000307		H50.44,H50.47,H50.48,H50.49,H90.50
DB000308		H90.50
DB000309		H90.50
DB00030A		H90.50
DB00030B		H90.50
DB00030C		H90.50
DB00030D		H90.50
DB00030E		H90.50
DB00030F		H90.50
DB000310		H50.43,H50.47,H50.48,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59,H90.50
DB000311		H50.41,H50.43,H50.47,H50.48,H90.50
DB000312		H50.43,H50.47,H50.48,H90.50
DB000313		H90.50
DB000314		H90.50
DB000315		H90.50
DB000317		H50.47,H50.48
DB000320		H50.47,H50.48,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59,H90.50
DB000321		H50.47,H50.48,H50.52,H50.59,H90.50
DB000322		H50.47,H50.48,H50.52,H50.53,H90.50
DB000323		H50.52,H50.53
DB000324		H50.52,H90.50
DB000325		H50.52,H50.53,H50.54,H90.50
DB000326		H50.52,H90.50
DB000327		H50.47,H50.48,H90.50
DB000328		H50.47,H90.50
DB000329		H90.50
DB00032A		H90.50
DB00032B		H90.50
DB00032C		H90.50
DB00032D		H90.50
DB00032E		H90.50
DB00032F		H90.50
DB000330		H50.43,H50.47,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000331		H50.43,H50.47,H50.52
DB000332		H50.43,H50.47,H50.52
DB000333		H50.43,H50.47,H50.52
DB000334		H50.43,H50.47,H50.52
DB000335		H50.52,H50.54
DB000336		H50.52
DB000337		H50.47
DB000340		H50.43,H50.47,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000341		H50.43,H50.47,H50.52,H50.59
DB000342		H50.43,H50.52
DB000343		H50.47,H50.52
DB000344		H50.52
DB000345		H50.52,H50.54
DB000347		H50.43,H50.52
DB000348		H50.52
DB000350		H50.43,H50.44,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000351		H50.43,H50.52,H50.53,H50.59
DB000352		H50.43,H50.47,H50.48,H50.52,H50.53
DB000353		H50.43,H50.47,H50.48,H50.52,H50.53
DB000354		H50.43,H50.52,H50.53
DB000355		H50.43,H50.52,H50.54
DB000357		H50.43,H50.52
DB000358		H50.52
DB000359		H50.52
DB000360		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000361		H50.53,H50.59
DB000362		H50.53
DB000363		H50.53
DB000364		H50.53
DB000365		H50.54
DB000366		H50.53
DB000370		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000371		H50.52,H50.59
DB000375		H50.54
DB000377		H50.52
DB000380		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000381		H50.52,H50.59
DB000382		H50.52
DB000383		H50.52
DB000384		H50.52
DB000385		H50.52
DB000387		H50.52
DB000390		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000391		H50.59
DB000397		H50.52
DB000400		H40.20,H50.12,H50.14,H50.17,H50.40,H50.41,H50.42,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59,H90.50
DB000401		H50.14,H50.17,H50.40,H50.41,H50.42,H50.53,H90.50
DB000402		H50.14,H50.17,H50.53,H90.50
DB000403		H50.14,H50.17,H50.53,H90.50
DB000404		H50.14,H50.17,H50.53,H90.50
DB000405		H50.14,H50.17,H90.50
DB000406		H90.50
DB000407		H90.50
DB000408		H90.50
DB000409		H90.50
DB00040A		H90.50
DB00040B		H90.50
DB00040C		H90.50
DB00040D		H90.50
DB00040E		H90.50
DB00040F		H50.12
DB000410		H40.20,H50.10,H50.12,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000411		H50.52,H50.53
DB000412		H50.53
DB000413		H50.53
DB000414		H50.53
DB000416		H50.53
DB00041F		H50.12
DB000420		H40.20,H50.10,H50.12,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000421		H50.12,H50.53
DB000422		H50.12,H50.53
DB000423		H50.12,H50.53
DB000426		H50.53
DB00042F		H50.12
DB000430		H40.20,H50.12,H50.14,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000431		H50.14,H50.57
DB000432		H50.14
DB000433		H50.14
DB000434		H50.14
DB000435		H50.14
DB00043E		H50.12
DB00043F		H50.12
DB000440		H40.20,H50.12,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000441		H50.12
DB000442		H50.12
DB000443		H50.12
DB000444		H50.12
DB000445		H50.12
DB000446		H50.12
DB000447		H50.12
DB000448		H50.12
DB000449		H50.12
DB00044A		H50.12
DB00044B		H50.12
DB00044C		H50.12
DB00044D		H50.12
DB00044F		H50.12
DB000450		H40.20,H50.12,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000451		H50.12,H50.52
DB000452		H50.12,H50.52
DB000453		H50.12,H50.52
DB000454		H50.12,H50.52
DB000455		H50.12,H50.52
DB000456		H50.52
DB00045F		H50.12
DB000460		H40.20,H50.12,H50.49,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000461		H50.46,H50.52
DB000462		H50.46,H50.52
DB00046F		H50.12
DB000470		H50.12,H50.50,H50.51,H50.53,H50.54,H50.56,H50.57,H50.58,H50.59
DB00047F		H50.12
DB000480		H50.12,H50.50,H50.51,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000481		H50.54,H50.57
DB000482		H50.54
DB000485		H50.54
DB00048F		H50.12
DB000490		H50.50,H50.51,H50.55,H50.56,H50.57,H50.58,H50.59
DB000500		H30.20,H40.10,H50.42,H50.50,H50.51,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000501		H50.57
DB000508		H50.42
DB000510		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000511		H50.54,H50.57
DB000512		H50.54
DB000515		H50.54
DB000520		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000521		H50.54,H50.57
DB000522		H50.54
DB000525		H50.54
DB000530		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000531		H50.54,H50.57
DB000532		H50.54
DB000535		H50.54
DB000540		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000541		H50.57
DB000550		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000560		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000561		H50.57
DB000570		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000571		H50.57
DB000580		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000590		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000600		H40.10,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000610		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000620		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000630		H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000640		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000641		H50.54
DB000642		H50.54
DB000646		H50.54
DB000650		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000660		H50.42,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000661		H50.54
DB000664		H50.54
DB000666		H50.54
DB000668		H50.42
DB000670		H50.42,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000678		H50.42
DB000680		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000690		H50.42,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000691		H50.42
DB000692		H50.42
DB000697		H50.42
DB000698		H50.42
DB000700		H40.10,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000701		H50.53
DB000702		H50.53
DB000703		H50.53
DB000710		H50.42,H50.50,H50.51,H50.52,H50.53,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000711		H50.42,H50.53
DB000712		H50.42
DB000713		H50.42,H50.53
DB000714		H50.53
DB000717		H50.42
DB000718		H50.42
DB000720		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000730		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000740		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000750		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000760		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000770		H50.42,H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000771		H50.42
DB000778		H50.42
DB00077A		H50.42
DB00077B		H50.42
DB00077C		H50.42
DB000780		H50.50,H50.51,H50.52,H50.54,H50.55,H50.56,H50.57,H50.58,H50.59
DB000790		H50.50,H50.51,H50.55,H50.56,H50.57,H50.58,H50.59
DB000800		H40.10,H40.51,H90.50
DB000900		H40.10,H40.51
DB001000		H30.22,H40.10
DB001001		H30.22
DB001100		H40.10
DB001200		H30.22
DB001201		H30.22
DB001206		H30.22
DB001207		H30.22
DB001300		H40.10
DB001360		H40.60
DB001600		H90.50
DB001800		H90.50
DB002030		H80.17
DB002035		H80.17
DB002500		H80.17
DB002501		H80.17
DB002502		H80.17
DB002503		H80.17
DB002508		H80.17
DB002509		H80.17
DB00250A		H80.17
DB00250B		H80.17
DB002510		H80.17
DB002511		H80.17
DB002520		H80.17
DB002521		H80.17
DB002522		H80.17
DB002523		H80.17
DB002524		H80.17
DB002525		H80.17
DB002526		H80.17
DB002527		H80.17
DB003401		H90.99
DB004020		H90.99
DL00000		H50.21,H50.22,H50.23,H50.24,H50.25,H50.26,H50.27,H50.28,H50.29
DL00002		H50.21,H50.22,H50.23,H50.24,H50.25,H50.26,H50.27,H50.28,H50.29,H80.30,H80.31,H80.32
DL00004		H40.51,H50.21,H50.22,H50.23,H50.24,H50.25,H50.26,H50.27,H50.28,H50.29,H80.30,H80.31,H80.32
DL00006		H40.51,H80.30,H80.31,H80.32
DL00008		H40.51,H70.22,H80.30,H80.31,H80.32
DL00010		H10.98_TableLevel Input,H10.99_LoadCell input,H30.22,H50.74,H60.40
DL00012		H10.98_TableLevel Input,H30.22,H50.74
DL00014		H10.98_TableLevel Input
DL00015		H80.01
DL00017		H80.01
DL00020		H50.10,H50.22,H50.23,H50.24,H50.27,H50.28,H50.29,H90.20
DL00022		H50.10,H50.12,H50.22,H50.23,H50.24,H50.27,H50.28,H50.29,H90.20
DL00024		H40.51,H50.29
DL00026		H50.29,H90.20
DL00030		H50.23,H60.35,H60.36,H60.37,H60.38,H60.39
DL00032		H50.23
DL00040		H40.10,H60.34
DL00042		H40.10,H60.34
DL00044		H60.34
DL00046		H60.34,H70.22
DL00050		H30.50,H50.10,H60.35,H90.61
DL00052		H30.50,H60.35
DL00054		H30.50,H60.35,H70.22
DL00056		H30.50,H70.22
DL00058		H30.50
DL00060		H50.12,H50.22,H80.17,H90.61
DL00070		H50.12,H60.50,H90.61
DL00072		H50.12
DL00080		H60.50,H80.17,H90.61
DL00082		H60.50,H80.17
DL00084		H80.17
DL00086		H80.17
DL00088		H50.57
DL00090		H30.50,H50.57,H90.61
DL00092		H30.50
DL00098		H90.99
DL00100		H10.98_TableLevel Input,H10.99_LoadCell input,H50.52,H50.53,H50.59,H60.35,H60.50,H80.17,H90.61
DL00102		H50.52,H50.53,H50.59,H60.35,H60.50,H80.17,H90.61
DL00104		H50.53,H50.54,H50.59,H80.17
DL00106		H50.54,H50.59,H80.17
DL00108		H50.54,H50.59
DL00110		H10.98_TableLevel Input,H10.99_LoadCell input,H50.59
DL00112		H50.59
DL00120		H10.98_TableLevel Input,H10.99_LoadCell input,H50.42
DL00122		H10.99_LoadCell input,H50.42
DL00190		H50.73
DL00192		H50.73
DL00200		H10.98_TableLevel Input,H10.99_LoadCell input,H50.40,H50.53,H50.54
DL00202		H50.53
DL00204		H50.54
DL00206		H60.50
DL00210		H50.73
DL00212		H50.53,H50.73
DL00214		H50.53
DL00216		H50.54
DL00220		H50.43,H50.44,H50.47,H50.48
DL00222		H50.43,H50.44,H50.47,H50.48
DL00228		H50.54
DL00230		H50.43,H50.44,H50.47,H50.48
DL00232		H50.43,H50.47,H50.48
DL00240		H50.44
DL00242		H50.44
DL00290		H50.42
DL00300		H50.44,H50.48,H50.49,H50.52,H50.53,H50.54
DL00302		H50.49
DL00304		H50.41
DL00306		H50.52
DL00310		H50.41,H50.42,H50.52,H50.54
DL00312		H50.41
DL00316		H50.52
DL00320		H50.54
DL00330		H50.42,H50.43,H50.52,H50.53,H50.54
DL00332		H50.43
DL00334		H50.53
DL00336		H50.52,H50.53
DL00338		H50.53
DL00340		H50.41,H50.47,H50.53,H50.54
DL00342		H50.47,H90.99
DL00344		H50.47
DL00346		H50.47
DL00348		H50.47
DL00350		H50.43,H50.47,H50.52,H50.54
DL00352		H50.43,H50.47
DL00356		H50.52
DL00360		H50.52,H50.54
DL00366		H50.52
DL00370		H50.41,H50.52
DL00376		H50.52
DL00380		H50.41,H50.53,H50.54
DL00390		H50.42,H50.43
DL00392		H50.42
DL00394		H50.42
DL00396		H50.42
DL00398		H50.42
DL00400		H10.98_TableLevel Input,H10.99_LoadCell input,H50.53,H50.54
DL00402		H10.99_LoadCell input
DL00404		H10.99_LoadCell input
DL00410		H10.99_LoadCell input,H50.53,H50.54
DL00412		H10.99_LoadCell input
DL00414		H10.99_LoadCell input
DL00420		H50.54
DL00430		H50.42,H50.54
DL00432		H50.42
DL00440		H50.54
DL00450		H50.54
DL00460		H50.52,H50.53
DL00470		H50.52
DL00480		H50.52
DL00484		H50.52
DL00490		H50.52,H50.53
DL00496		H50.52
DL00500		H50.52,H50.53,H50.54
DL00510		H50.52,H50.54
DL00520		H50.52,H50.54
DL00530		H50.52,H50.53,H50.54
DL00540		H50.52,H50.53,H50.54
DL00550		H50.52,H50.53,H50.54
DL00552		H50.53
DL00560		H50.52
DL00570		H50.52
DL00600		H10.98_TableLevel Input,H50.52
DL01000		H90.50
DL01002		H90.50
DL01004		H90.50
DL01006		H90.50
DL01008		H90.50
DL01010		H90.50
DL01012		H90.50
DL01014		H90.50
DL01016		H90.50
DL01018		H90.50
DL01020		H90.50
DL01022		H90.50
DL01024		H90.50
DL01026		H90.50
DL01028		H90.50
DL02200		H90.50
DL02300		H90.50
DL02302		H90.50
DL02304		H90.50
DL02306		H90.50
DL02308		H90.50
DL02310		H90.50
DL02312		H90.50
DL02314		H90.50
DL02316		H90.50
DL02318		H90.50
DL02320		H90.50
DL02322		H90.50
DL02324		H90.50
DL02326		H90.50
DW00000		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H50.01,H50.41,H50.42,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.10,H80.11,H80.15,H80.18,H90.50
DW00001		H40.51
DW00002		H40.51
DW00003		H80.01
DW00004		H80.01
DW00006		H60.20
DW00007		H60.20
DW00009		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H80.10,H80.11,H80.15,H80.18,H90.50
DW00010		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H10.98_TableLevel Input,H30.24,H40.20,H40.51,H50.72,H60.50,H70.22,H80.10,H80.11,H80.15,H80.18,H90.20,H90.50
DW00011		H30.24,H40.20,H50.72,H60.34,H90.90
DW00012		H10.98_TableLevel Input,H30.24
DW00013		H30.24
DW00014		H10.98_TableLevel Input,H30.24
DW00016		H50.40
DW00018		H30.10
DW00019		H40.51,H50.01,H50.41,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.01
DW00020		H20.80,H30.11,H30.20,H30.22,H30.23,H40.10,H40.20,H40.21,H40.50,H40.51,H50.01,H50.10,H50.40,H50.41,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H50.74,H60.20,H60.34,H70.10,H70.20,H80.30,H80.31,H80.32,H90.30
DW00021		H30.11,H30.20,H40.10,H40.51,H90.30
DW00022		H20.04,H40.10,H40.51,H50.40,H50.74
DW00024		H50.74
DW00025		H40.10,H60.34
DW00030		H30.15_Panel Existence,H40.10,H50.40,H60.20,H60.34,H80.17
DW00031		H30.15_Panel Existence,H50.40,H80.12,H80.14
DW00032		H30.15_Panel Existence,H40.10,H80.01,H80.12,H80.14
DW00033		H30.15_Panel Existence,H40.10,H80.12,H80.14
DW00034		H30.15_Panel Existence,H40.10,H80.12,H80.14
DW00035		H30.15_Panel Existence,H60.34,H80.12,H80.14
DW00036		H30.15_Panel Existence
DW00037		H30.15_Panel Existence,H80.12,H80.14
DW00038		H30.15_Panel Existence,H80.12,H80.14
DW00039		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H30.15_Panel Existence,H50.01,H50.41,H50.42,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.10,H80.11,H80.12,H80.14,H80.15,H80.18,H90.50
DW00040		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H30.15_Panel Existence,H30.20,H30.50,H50.01,H50.41,H50.42,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.10,H80.11,H80.12,H80.14,H80.15,H80.18,H80.19,H90.50
DW00041		H30.15_Panel Existence,H30.20,H80.10,H80.11,H80.12,H80.14
DW00042		H30.15_Panel Existence,H30.20,H80.10,H80.11,H80.12,H80.14
DW00043		H30.15_Panel Existence,H80.11,H80.12,H80.14
DW00044		H30.15_Panel Existence,H80.11,H80.12,H80.14
DW00045		H30.15_Panel Existence
DW00046		H30.15_Panel Existence,H80.11
DW00047		H30.15_Panel Existence,H80.11
DW00048		H30.15_Panel Existence,H80.11
DW00049		H30.15_Panel Existence,H80.11
DW00050		H30.15_Panel Existence,H30.22,H50.40,H80.11,H90.61
DW00051		H30.15_Panel Existence,H80.11
DW00052		H30.15_Panel Existence,H80.11
DW00053		H30.15_Panel Existence,H80.11
DW00054		H30.15_Panel Existence
DW00055		H30.15_Panel Existence
DW00060		H90.61
DW00070		H80.60,H90.61
DW00079		H50.01,H50.41,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.10
DW00080		H10.98_TableLevel Input,H10.99_LoadCell input,H50.01,H50.40,H50.41,H50.43,H50.44,H50.45,H50.46,H50.47,H50.48,H50.49,H80.10,H90.61
DW00081		H10.98_TableLevel Input,H10.99_LoadCell input,H50.40
DW00082		H50.40
DW00083		H50.40
DW00084		H50.40
DW00085		H50.40
DW00086		H50.40
DW00089		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H80.11,H80.15,H80.18,H90.50
DW00090		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H30.10,H50.40,H80.01,H80.11,H80.15,H80.18,H90.50,H90.61
DW00091		H50.40
DW00092		H50.40
DW00093		H50.40
DW00094		H50.40
DW00095		H50.40
DW00096		H50.40
DW00099		H90.99
DW00100		H40.20,H50.40,H90.50,H90.51,H99.01,H99.02,H99.03
DW00101		H40.20,H50.40
DW00102		H40.20,H50.40,H99.01,H99.02,H99.03
DW00103		H40.20,H50.40
DW00104		H40.20,H50.40
DW00105		H40.20,H50.40
DW00106		H40.20,H50.40
DW00110		H30.10,H50.40
DW00111		H50.40
DW00112		H50.40
DW00113		H50.40
DW00114		H50.40
DW00115		H50.40
DW00116		H50.40
DW00119		H50.42,H90.50
DW00120		H30.10,H50.40,H50.42
DW00121		H50.40
DW00122		H50.40
DW00123		H50.40
DW00124		H50.40
DW00125		H50.40
DW00126		H50.40
DW00128		H80.01
DW00130		H30.15_Panel Existence,H40.60,H50.40
DW00131		H30.15_Panel Existence,H50.40
DW00132		H30.15_Panel Existence,H40.60,H50.40
DW00133		H30.15_Panel Existence,H50.40
DW00134		H30.15_Panel Existence,H40.60,H50.40
DW00135		H30.15_Panel Existence,H50.40
DW00136		H30.15_Panel Existence,H50.40
DW00137		H30.15_Panel Existence
DW00138		H30.15_Panel Existence
DW00139		H30.15_Panel Existence
DW00140		H30.15_Panel Existence
DW00141		H30.15_Panel Existence
DW00142		H30.15_Panel Existence
DW00143		H30.15_Panel Existence
DW00144		H30.15_Panel Existence
DW00145		H30.15_Panel Existence
DW00146		H30.15_Panel Existence
DW00147		H30.15_Panel Existence
DW00148		H30.15_Panel Existence
DW00149		H30.15_Panel Existence
DW00150		H30.15_Panel Existence,H40.51
DW00151		H30.15_Panel Existence
DW00152		H30.15_Panel Existence
DW00153		H30.15_Panel Existence
DW00154		H30.15_Panel Existence
DW00155		H30.15_Panel Existence
DW00199		H90.99
DW00200		H30.20,H40.20,H90.51,H90.99
DW00201		H40.20
DW00202		H40.20
DW00203		H40.20
DW00204		H40.20
DW00205		H40.20
DW00206		H40.20
DW00235		H80.17
DW00236		H80.17
DW00256		H80.17
DW00299		H90.99
DW00300		H40.20,H80.11,H80.15,H90.99
DW00301		H40.20
DW00302		H40.20,H90.99
DW00303		H40.20,H90.99
DW00304		H40.20,H90.99
DW00305		H40.20,H90.99
DW00306		H40.20,H90.99
DW00310		H90.99
DW00312		H90.99
DW00314		H90.99
DW00316		H90.99
DW00320		H90.99
DW00322		H90.99
DW00330		H90.99
DW00399		H90.99
DW00400		H10.11_Sensor In_Unit1(SP),H10.11_Sensor In_Unit2(SC),H10.11_Sensor In_Unit3(BKPB),H10.11_Sensor In_Unit4(BKT),H10.11_Sensor In_Unit5(SP),H10.11_Sensor In_Unit6(MBT),H10.11_Sensor In_Unit7(MTR),H10.11_Sensor In_Unit8(STR_1),H10.19_Sensor In_Unit9(SBT),H40.20
DW00401		H40.20
DW00402		H40.20
DW00403		H40.20
DW00404		H40.20
DW00405		H40.20
DW00406		H40.20
DW00499		H90.99
DW00759		H50.42
DW00760		H50.42
DW00920		H50.42
DW00984		H50.42
DW01048		H50.42
DW01299		H50.42
IB0106C	SCT Main Transfer T Home Sensor	H10.11_Sensor In_Unit7(MTR)
IB01094		H80.20
IB01095		H80.20
IB01096		H80.20
IB01097		H80.20
IB01099		H80.20
IB0109A		H80.20
IB0109B		H80.20
IB011A8	SCT Stick Buffer Table T Home Sensor	H10.19_Sensor In_Unit9(SBT)
IB81A82		H10.11_Sensor In_Unit7(MTR)
IB81A83		H10.11_Sensor In_Unit7(MTR)
IB81A84		H10.11_Sensor In_Unit7(MTR)
IB82282		H10.11_Sensor In_Unit7(MTR)
IB82283		H10.11_Sensor In_Unit7(MTR)
IB82284		H10.11_Sensor In_Unit7(MTR)
IB82A82		H10.11_Sensor In_Unit7(MTR)
IB82A83		H10.11_Sensor In_Unit7(MTR)
IB82A84		H10.11_Sensor In_Unit7(MTR)
IB83282		H10.11_Sensor In_Unit7(MTR)
IB83283		H10.11_Sensor In_Unit7(MTR)
IB83284		H10.11_Sensor In_Unit7(MTR)
IB83A82		H10.11_Sensor In_Unit7(MTR)
IB83A83		H10.11_Sensor In_Unit7(MTR)
IB83A84		H10.11_Sensor In_Unit7(MTR)
IB85282		H10.11_Sensor In_Unit7(MTR)
IB85283		H10.11_Sensor In_Unit7(MTR)
IB85284		H10.11_Sensor In_Unit7(MTR)
IB85A82		H10.11_Sensor In_Unit7(MTR)
IB85A83		H10.11_Sensor In_Unit7(MTR)
IB85A84		H10.11_Sensor In_Unit7(MTR)
IB86282		H10.11_Sensor In_Unit7(MTR)
IB86283		H10.11_Sensor In_Unit7(MTR)
IB86284		H10.11_Sensor In_Unit7(MTR)
IB88282		H10.11_Sensor In_Unit8(STR_1)
IB88283		H10.11_Sensor In_Unit8(STR_1)
IB88284		H10.11_Sensor In_Unit8(STR_1)
IB88A82		H10.11_Sensor In_Unit8(STR_1)
IB88A83		H10.11_Sensor In_Unit8(STR_1)
IB88A84		H10.11_Sensor In_Unit8(STR_1)
IB89282		H10.11_Sensor In_Unit8(STR_1)
IB89283		H10.11_Sensor In_Unit8(STR_1)
IB89284		H10.11_Sensor In_Unit8(STR_1)
IB89A82		H10.11_Sensor In_Unit8(STR_1)
IB89A83		H10.11_Sensor In_Unit8(STR_1)
IB89A84		H10.11_Sensor In_Unit8(STR_1)
IB8AA82		H10.19_Sensor In_Unit9(SBT)
IB8AA83		H10.19_Sensor In_Unit9(SBT)
IB8AA84		H10.19_Sensor In_Unit9(SBT)
IB8B0C1		H50.44
IB8C282		H10.11_Sensor In_Unit8(STR_1)
